Daytime_evening_attendance;Previous_qualification_grade;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;International;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_grade;Unemployment_rate;Inflation_rate;GDP;Status;Marital_status_grouped;Application_mode_grouped;Course_grouped;Previous_qualification_grouped;Nationality_grouped;Mothers_qualification_grouped;Fathers_qualification_grouped;Mothers_occupation_grouped;Fathers_occupation_grouped;Application_order_grouped;Age_at_enrollment_grouped;Curricular_units_1st_sem_credited_grouped;Curricular_units_1st_sem_enrolled_grouped;Curricular_units_1st_sem_evaluations_grouped;Curricular_units_1st_sem_approved_grouped;Curricular_units_1st_sem_without_evaluations_grouped;Curricular_units_2nd_sem_credited_grouped;Curricular_units_2nd_sem_enrolled_grouped;Curricular_units_2nd_sem_evaluations_grouped;Curricular_units_2nd_sem_approved_grouped;Curricular_units_2nd_sem_without_evaluations_grouped
1;140.0;140.0;0;0;0;1;0;0;0;14.805714285714286;14.805714285714286;10.8;1.4;1.74;Graduate;single;others;health_course;higher_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;25-30;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;133.1;107.0;1;0;0;1;0;0;0;10.6;11.714285714285714;11.1;0.6;2.02;Dropout;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;unskilled_worker;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;6-10;5-8;0
1;130.0;130.0;1;0;1;0;0;0;0;13.125;13.0;8.9;1.4;3.51;Enrolled;single;others;health_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;1+;9+;6-10;5-8;0;1+;9+;11+;5-8;0
1;134.0;124.2;1;0;1;1;0;1;0;12.833333333333334;12.666666666666666;9.4;-0.8;-3.12;Graduate;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;128.0;125.8;0;0;0;1;0;1;0;0.0;0.0;9.4;-0.8;-3.12;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;administration_or_office;0-1;17-24;0;5-8;6-10;0-4;1+;0;5-8;6-10;0-4;1+
1;115.0;108.0;1;0;0;1;0;1;0;13.0;13.8;12.4;0.5;1.79;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;administration_or_office;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;119.0;115.2;1;0;0;1;0;1;0;12.725;13.7125;13.9;-0.3;0.79;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;131.0;129.3;1;0;0;1;0;0;0;11.25;10.333333333333334;12.7;3.7;-1.7;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;administration_or_office;professional_or_expert;0-1;17-24;0;5-8;6-10;0-4;1+;0;5-8;6-10;0-4;0
1;120.0;120.0;1;0;0;1;0;0;0;13.818181818181818;13.461538461538462;15.5;2.8;-4.06;Graduate;single;others;nature_and_engineering_course;higher_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;administration_or_office;0-1;31+;1+;9+;11+;9+;0;1+;9+;11+;9+;0
1;120.0;116.7;0;0;0;1;0;0;0;12.333333333333334;13.0;9.4;-0.8;-3.12;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;administration_or_office;0-1;17-24;0;5-8;11+;0-4;1+;0;5-8;6-10;0-4;1+
1;135.0;121.0;1;0;0;1;0;0;0;12.333333333333334;11.6;9.4;-0.8;-3.12;Enrolled;single;general;health_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;administration_or_office;inter_tech_or_prof_personnel;2-3;17-24;0;5-8;11+;0-4;1+;0;5-8;6-10;5-8;0
1;146.0;128.2;0;0;1;1;0;0;0;13.25;10.666666666666666;12.7;3.7;-1.7;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;administration_or_office;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;133.0;121.1;1;0;0;1;0;0;0;13.666666666666666;15.4;13.9;-0.3;0.79;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;administration_or_office;skilled_worker;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;122.0;112.6;0;0;1;1;0;0;0;12.625;11.0;11.1;0.6;2.02;Enrolled;single;others;social_services_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;services_or_seller;professional_or_expert;0-1;17-24;1+;9+;11+;5-8;0;1+;9+;6-10;0-4;0
1;128.0;123.3;1;0;0;1;0;1;0;14.833333333333334;12.142857142857142;8.9;1.4;3.51;Graduate;single;general;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;administration_or_office;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;129.0;129.4;0;0;0;1;0;1;0;11.2;13.125;10.8;1.4;1.74;Dropout;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;administration_or_office;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;122.0;119.9;0;0;0;1;0;1;0;11.4;12.2;12.7;3.7;-1.7;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;140.0;131.6;1;0;0;1;0;0;0;13.135;13.244444444444444;12.4;0.5;1.79;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;armed_forces;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;143.0;120.0;1;0;0;1;0;0;0;13.0;11.4;11.1;0.6;2.02;Dropout;single;others;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;17-24;1+;9+;6-10;9+;0;1+;9+;11+;9+;0
1;118.0;110.0;1;0;0;1;0;0;0;12.85;12.62142857142857;11.1;0.6;2.02;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;3+;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;5-8;0
1;140.0;143.0;0;0;0;1;0;0;0;13.5;12.5;13.9;-0.3;0.79;Graduate;single;others;social_services_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;armed_forces;0-1;17-24;1+;5-8;6-10;5-8;0;1+;5-8;6-10;5-8;0
1;140.0;140.0;0;0;0;1;0;0;0;14.285714285714286;13.0;13.9;-0.3;0.79;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;123.0;119.2;1;0;0;1;0;1;0;13.5;14.5;12.4;0.5;1.79;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;140.0;124.3;1;0;0;1;0;1;0;10.75;13.0;12.4;0.5;1.79;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;0-5;5-8;0
1;116.0;111.1;1;0;0;1;0;1;0;11.333333333333334;11.833333333333334;8.9;1.4;3.51;Graduate;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;150.0;150.0;1;0;0;1;0;1;0;13.0;13.285714285714286;10.8;1.4;1.74;Graduate;single;others;health_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;0-1;17-24;1+;5-8;11+;0-4;1+;1+;5-8;11+;5-8;1+
1;147.0;147.3;0;0;0;1;0;0;0;13.966666666666669;13.966666666666669;7.6;2.6;0.32;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;machine_opt_and_installer;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;162.0;147.5;1;0;0;1;0;1;0;14.14125;14.14125;9.4;-0.8;-3.12;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;108.0;108.0;1;0;0;1;0;1;0;11.6;11.75;12.7;3.7;-1.7;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;130.0;130.0;0;0;0;1;0;1;0;14.6625;14.6625;9.4;-0.8;-3.12;Graduate;married;others;health_course;higher_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;140.0;130.0;0;0;0;1;0;0;0;0.0;0.0;9.4;-0.8;-3.12;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;armed_forces;0-1;31+;0;5-8;0-5;0-4;0;0;5-8;0-5;0-4;0
1;116.0;109.0;1;0;0;1;0;1;0;12.993333333333334;12.66875;11.1;0.6;2.02;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;120.0;112.0;1;0;0;1;0;0;0;11.25;12.2;8.9;1.4;3.51;Enrolled;single;general;business_and_management_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;administration_or_office;armed_forces;3+;17-24;0;5-8;6-10;0-4;0;0;5-8;11+;5-8;0
0;132.0;121.2;0;0;0;1;0;0;0;12.2;12.8;10.8;1.4;1.74;Graduate;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;140.0;140.0;1;0;0;1;0;0;0;0.0;0.0;10.8;1.4;1.74;Dropout;single;others;design_and_communication_course;higher_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
0;120.0;119.5;0;0;1;1;0;0;1;11.333333333333334;11.75;8.9;1.4;3.51;Enrolled;single;others;social_services_course;school_edu;others;school_edu_degree;school_edu_degree;administration_or_office;skilled_worker;0-1;25-30;1+;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;136.0;125.9;0;0;0;1;0;0;0;12.2;11.8;11.1;0.6;2.02;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;machine_opt_and_installer;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;133.0;121.5;1;0;0;1;0;1;0;0.0;0.0;7.6;2.6;0.32;Dropout;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;others;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;126.0;121.5;1;0;0;1;0;0;0;11.333333333333334;11.666666666666666;7.6;2.6;0.32;Graduate;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;professional_or_expert;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;142.0;132.4;1;0;0;1;0;0;0;13.857142857142858;13.1;12.4;0.5;1.79;Graduate;single;general;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;administration_or_office;machine_opt_and_installer;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;5-8;0
1;121.0;122.4;0;0;0;1;0;0;0;12.857142857142858;13.333333333333334;13.9;-0.3;0.79;Graduate;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;134.0;110.0;1;0;0;1;0;0;0;10.0;0.0;9.4;-0.8;-3.12;Dropout;single;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;skilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;11+;0-4;0
1;140.0;120.4;0;0;1;0;0;0;0;10.214285714285714;11.384615384615383;16.2;0.3;-0.92;Graduate;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;31+;1+;9+;11+;9+;0;1+;9+;11+;9+;0
1;133.1;105.0;1;0;1;0;0;0;0;11.285714285714286;10.333333333333334;8.9;1.4;3.51;Dropout;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;11+;0-4;0
1;157.0;137.8;0;0;0;1;0;1;0;13.833333333333334;0.0;15.5;2.8;-4.06;Dropout;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;120.0;118.0;0;0;0;1;0;0;0;12.857142857142858;12.6;8.9;1.4;3.51;Graduate;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;25-30;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;134.0;122.1;1;0;0;1;0;1;0;11.666666666666666;12.0;10.8;1.4;1.74;Dropout;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;machine_opt_and_installer;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;140.0;140.0;1;0;0;0;0;0;0;0.0;0.0;9.4;-0.8;-3.12;Dropout;single;others;others;higher_edu;portuguese;others;others;others;others;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;133.0;143.2;0;0;0;1;0;0;0;14.4;13.2;7.6;2.6;0.32;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;armed_forces;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;146.0;120.5;0;0;0;1;0;0;0;14.833333333333334;14.166666666666666;10.8;1.4;1.74;Graduate;married;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;machine_opt_and_installer;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;130.0;119.5;1;0;0;1;0;1;0;14.333333333333334;12.0;15.5;2.8;-4.06;Graduate;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;professional_or_expert;2-3;17-24;0;5-8;11+;5-8;0;0;5-8;6-10;5-8;0
1;151.0;147.5;1;0;0;1;0;0;0;0.0;0.0;7.6;2.6;0.32;Graduate;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;133.1;129.6;0;0;0;1;0;0;0;0.0;0.0;7.6;2.6;0.32;Dropout;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;others;others;3+;17-24;0;5-8;0-5;0-4;0;0;5-8;0-5;0-4;0
1;132.0;126.1;0;0;0;1;0;1;0;12.333333333333334;12.666666666666666;11.1;0.6;2.02;Graduate;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;110.0;160.0;0;0;0;1;0;0;0;11.8;12.4;15.5;2.8;-4.06;Graduate;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;administration_or_office;0-1;31+;0;5-8;0-5;5-8;0;0;5-8;0-5;5-8;0
1;133.1;105.5;0;0;1;1;0;0;0;13.2;10.6;7.6;2.6;0.32;Dropout;others;others;others;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;inter_tech_or_prof_personnel;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;110.0;95.5;0;0;1;0;0;0;0;0.0;0.0;10.8;1.4;1.74;Dropout;married;others;others;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;133.1;107.5;0;0;0;0;0;0;0;0.0;0.0;15.5;2.8;-4.06;Dropout;married;others;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;31+;0;5-8;0-5;0-4;0;0;5-8;0-5;0-4;0
1;105.0;106.1;1;0;0;1;0;0;0;11.5;13.285714285714286;11.1;0.6;2.02;Graduate;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;160.0;116.3;1;0;0;1;0;0;0;12.6;12.2;9.4;-0.8;-3.12;Graduate;single;others;business_and_management_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;skilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;144.0;137.4;0;0;0;1;0;0;0;13.542857142857144;14.22222222222222;16.2;0.3;-0.92;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;armed_forces;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;100.0;101.8;1;0;0;1;0;0;0;11.6;13.0;12.4;0.5;1.79;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;143.0;144.1;1;0;0;1;1;1;0;13.666666666666666;13.833333333333334;12.7;3.7;-1.7;Graduate;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;unskilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;160.0;107.8;1;0;0;0;1;0;0;0.0;0.0;15.5;2.8;-4.06;Dropout;single;others;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;0-1;25-30;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;140.0;128.2;0;0;0;0;0;0;0;0.0;0.0;12.7;3.7;-1.7;Dropout;single;others;others;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;administration_or_office;0-1;25-30;0;5-8;0-5;0-4;0;0;5-8;0-5;0-4;0
1;133.1;117.0;1;0;0;1;1;0;0;0.0;0.0;10.8;1.4;1.74;Dropout;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;3+;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;116.0;110.4;1;0;0;1;1;0;0;11.5;12.285714285714286;8.9;1.4;3.51;Graduate;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;machine_opt_and_installer;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;120.0;170.0;0;0;0;1;0;0;0;11.5;11.75;9.4;-0.8;-3.12;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;armed_forces;0-1;31+;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;141.0;100.0;0;0;0;1;1;0;0;11.828571428571427;12.9125;13.9;-0.3;0.79;Graduate;single;others;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;administration_or_office;armed_forces;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;110.0;117.0;1;0;0;1;1;0;0;0.0;0.0;9.4;-0.8;-3.12;Graduate;single;general;design_and_communication_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;0-1;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;127.0;133.5;1;0;0;1;1;0;0;0.0;0.0;15.5;2.8;-4.06;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;higher_edu_degree;others;professional_or_expert;inter_tech_or_prof_personnel;2-3;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;132.0;128.0;1;0;0;1;0;1;0;12.966666666666669;12.966666666666669;7.6;2.6;0.32;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;135.0;122.1;1;0;0;1;1;0;0;13.833333333333334;13.666666666666666;12.7;3.7;-1.7;Graduate;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;135.0;133.4;1;0;0;1;0;0;0;14.125714285714285;14.36875;11.1;0.6;2.02;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;armed_forces;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;140.0;112.0;0;0;1;1;0;0;0;12.166666666666666;0.0;12.7;3.7;-1.7;Dropout;others;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;1+;9+;11+;5-8;1+;1+;5-8;6-10;0-4;1+
1;133.1;130.0;1;0;0;1;0;0;0;12.666666666666666;12.25;15.5;2.8;-4.06;Graduate;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;25-30;0;5-8;11+;5-8;0;0;5-8;11+;0-4;0
0;100.0;100.0;1;0;0;1;1;0;0;0.0;0.0;12.7;3.7;-1.7;Dropout;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;31+;0;0-4;0-5;0-4;0;0;5-8;0-5;0-4;0
1;133.1;162.0;0;0;1;1;1;1;0;12.285714285714286;14.166666666666666;10.8;1.4;1.74;Graduate;married;others;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;100.0;153.0;0;0;0;1;1;0;0;14.5;14.375;15.5;2.8;-4.06;Enrolled;single;others;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;machine_opt_and_installer;0-1;17-24;1+;5-8;6-10;0-4;0;1+;5-8;6-10;0-4;0
1;137.0;131.4;1;0;0;1;1;0;0;10.0;10.0;7.6;2.6;0.32;Dropout;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;unskilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;120.0;128.2;0;0;0;1;0;0;0;11.5;12.0;9.4;-0.8;-3.12;Dropout;married;others;nature_and_engineering_course;higher_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;professional_or_expert;0-1;31+;1+;5-8;11+;0-4;1+;1+;5-8;6-10;0-4;0
1;148.9;148.9;0;0;0;1;0;0;1;11.6;11.5;9.4;-0.8;-3.12;Graduate;single;others;business_and_management_course;school_edu;others;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;134.0;128.4;1;0;0;1;0;1;0;12.5;11.666666666666666;10.8;1.4;1.74;Graduate;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;128.0;120.3;1;0;1;0;0;0;0;11.666666666666666;11.0;10.8;1.4;1.74;Dropout;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;3+;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
0;133.1;100.0;0;0;0;1;0;0;1;13.428571428571429;11.6;8.9;1.4;3.51;Graduate;married;others;business_and_management_course;school_edu;others;school_edu_degree;school_edu_degree;administration_or_office;skilled_worker;0-1;31+;1+;9+;11+;5-8;0;1+;9+;11+;9+;0
1;131.0;126.1;1;0;0;1;1;0;1;13.666666666666666;13.5;7.6;2.6;0.32;Graduate;single;general;business_and_management_course;school_edu;others;school_edu_degree;school_edu_degree;unskilled_worker;inter_tech_or_prof_personnel;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;118.0;111.7;1;0;0;1;0;0;0;12.5;12.166666666666666;12.4;0.5;1.79;Graduate;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;140.0;140.0;1;0;0;1;0;0;0;13.0;12.8;12.4;0.5;1.79;Graduate;single;others;health_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;0-1;17-24;1+;5-8;6-10;5-8;0;1+;5-8;11+;0-4;0
1;133.0;122.2;0;0;0;1;0;0;0;12.783333333333331;12.842857142857143;13.9;-0.3;0.79;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;professional_or_expert;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;126.0;118.7;1;0;0;1;0;0;0;0.0;0.0;13.9;-0.3;0.79;Dropout;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;2-3;17-24;0;5-8;0-5;0-4;0;0;5-8;0-5;0-4;0
1;125.0;121.5;1;0;0;1;0;0;0;13.5;11.225;11.1;0.6;2.02;Dropout;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;2-3;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;138.0;134.5;1;0;0;1;0;0;0;13.457142857142856;15.125;13.9;-0.3;0.79;Graduate;single;general;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;services_or_seller;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;140.0;127.0;1;0;0;1;0;0;0;13.44285714285714;13.44285714285714;12.7;3.7;-1.7;Graduate;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
